date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:48:36	55880/55880	---M-Z	200	added ('OK')	application/javascript	etag:%22da48-5f63aa0fc42bd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/glightbox/js/glightbox.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/glightbox/js/glightbox.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/extended-lightbox.html)
10:48:36	2235/2235	---M-Z	200	added ('OK')	application/javascript	etag:%228bb-5f63aa0fd8add-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/wnumb/wNumb.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/wnumb/wNumb.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/extended-rangeslider.html)
10:48:36	7075/7075	---M-Z	200	added ('OK')	application/javascript	etag:%221ba3-5f63aa0fa8d3d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/rangeslider.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/rangeslider.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/extended-rangeslider.html)
10:48:36	20713/20713	---M-Z	200	added ('OK')	text/css	etag:%2250e9-5f63aa0fcee9d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/sweetalert2/sweetalert2.min.css	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesbrand.com/minia-tailwindcss/layouts/extended-sweet-alert.html)
10:48:37	43371/43371	---M-Z	200	added ('OK')	application/javascript	etag:%22a96b-5f63aa0fcfe3d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/sweetalert2/sweetalert2.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/extended-sweet-alert.html)
10:48:37	6250/6250	---M-Z	200	added ('OK')	application/javascript	etag:%22186a-5f6898d0d5aa4-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/sweetalert.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/sweetalert.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/extended-sweet-alert.html)
10:48:37	14022/14022	---M-Z	200	added ('OK')	application/javascript	etag:%2236c6-5f63aa0fcdefd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/rater-js/index.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/rater-js/index.js	(from https://themesbrand.com/minia-tailwindcss/layouts/extended-rating.html)
10:48:38	2546/2546	---M-Z	200	added ('OK')	application/javascript	etag:%229f2-5f63aa0fa8d3d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/rating.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/rating.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/extended-rating.html)
10:48:38	21412/21412	---M-Z	200	added ('OK')	text/css	etag:%2253a4-5f63aa0fafa9d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/alertifyjs/build/css/alertify.min.css	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/alertifyjs/build/css/alertify.min.css	(from https://themesbrand.com/minia-tailwindcss/layouts/extended-notifications.html)
10:48:38	1570/1570	---M-Z	200	added ('OK')	text/css	etag:%22622-5f63aa0fb0a3d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/alertifyjs/build/css/themes/default.min.css	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/alertifyjs/build/css/themes/default.min.css	(from https://themesbrand.com/minia-tailwindcss/layouts/extended-notifications.html)
10:48:38	36978/36978	---M-Z	200	added ('OK')	application/javascript	etag:%229072-5f63aa0fafa9d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/alertifyjs/build/alertify.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/alertifyjs/build/alertify.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/extended-notifications.html)
10:48:38	1467/1467	---M-Z	200	added ('OK')	application/javascript	etag:%225bb-5f63aa0fa8d3d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/notification.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/notification.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/extended-notifications.html)
10:48:39	6673/6673	---M-Z	200	added ('OK')	text/css	etag:%221a11-5f63aa0fb48bd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/choices.js/public/assets/styles/choices.min.css	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/choices.js/public/assets/styles/choices.min.css	(from https://themesbrand.com/minia-tailwindcss/layouts/form-advanced.html)
10:48:39	9004/9004	---M-Z	200	added ('OK')	text/css	etag:%22232c-5f63aa0fadb5d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/@simonwep/pickr/themes/classic.min.css	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/@simonwep/pickr/themes/classic.min.css	(from https://themesbrand.com/minia-tailwindcss/layouts/form-advanced.html)
10:48:39	9118/9118	---M-Z	200	added ('OK')	text/css	etag:%22239e-5f63aa0fadb5d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/@simonwep/pickr/themes/monolith.min.css	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/@simonwep/pickr/themes/monolith.min.css	(from https://themesbrand.com/minia-tailwindcss/layouts/form-advanced.html)
10:48:40	9216/9216	---M-Z	200	added ('OK')	text/css	etag:%222400-5f63aa0fadb5d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/@simonwep/pickr/themes/nano.min.css	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/@simonwep/pickr/themes/nano.min.css	(from https://themesbrand.com/minia-tailwindcss/layouts/form-advanced.html)
10:48:40	23556/23556	---M-Z	200	added ('OK')	application/javascript	etag:%225c04-5f63aa0fadb5d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/@simonwep/pickr/pickr.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/@simonwep/pickr/pickr.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/form-advanced.html)
10:48:40	72628/72628	---M-Z	200	added ('OK')	application/javascript	etag:%2211bb4-5f63aa0fadb5d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/@simonwep/pickr/pickr.es5.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/@simonwep/pickr/pickr.es5.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/form-advanced.html)
10:48:40	6046/6046	---M-Z	200	added ('OK')	application/javascript	etag:%22179e-5f63aa0fa7d9d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/form-advanced.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/form-advanced.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/form-advanced.html)
10:48:41	81853/81853	---M-Z	200	added ('OK')	application/javascript	etag:%2213fbd-5f63aa0fb48bd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/choices.js/public/assets/scripts/choices.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/choices.js/public/assets/scripts/choices.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/form-advanced.html)
10:48:41	719479/719479	---MCZ	200	added ('OK')	application/javascript	etag:%22afa77-5f63aa0fabc1d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	(from https://themesbrand.com/minia-tailwindcss/layouts/form-editors.html)
10:48:41	424/424	---M-Z	200	added ('OK')	application/javascript	etag:%221a8-5f63aa0fa7d9d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/form-editor.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/form-editor.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/form-editors.html)
10:48:41	9830/9830	---M-Z	200	added ('OK')	text/css	etag:%222666-5f63aa0fb873d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/dropzone/min/dropzone.min.css	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/dropzone/min/dropzone.min.css	(from https://themesbrand.com/minia-tailwindcss/layouts/file-uploads.html)
10:48:42	114702/114702	---M-Z	200	added ('OK')	application/javascript	etag:%221c00e-5f63aa0fb873d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/dropzone/min/dropzone.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/dropzone/min/dropzone.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/file-uploads.html)
10:48:42	61036/61036	---M-Z	200	added ('OK')	application/javascript	etag:%22ee6c-5f63aa0fc525d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/imask/imask.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/imask/imask.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/form-mask.html)
10:48:42	1461/1461	---M-Z	200	added ('OK')	application/javascript	etag:%225b5-5f63aa0fa7d9d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/form-mask.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/form-mask.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/form-mask.html)
10:48:43	180033/180033	---M--	200	added ('OK')	image/png	etag:%222bf41-5f63aa0f973fd%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/images/products/02.png	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/images/products/02.png	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-basic.html)
10:48:43	377080/377080	---M--	200	added ('OK')	image/png	etag:%225c0f8-5f63aa0f9839d%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/images/products/04.png	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/images/products/04.png	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-basic.html)
10:48:43	204208/204208	---M--	200	added ('OK')	image/png	etag:%2231db0-5f63aa0f9839d%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/images/products/05.png	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/images/products/05.png	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-basic.html)
10:48:43	11314/11314	---M-Z	200	added ('OK')	text/css	etag:%222c32-5f63aa0fb48bd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:44	3499/3499	---M-Z	200	added ('OK')	text/css	etag:%22dab-5f63aa0fb48bd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-buttons-bs4/css/buttons.bootstrap4.min.css	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-buttons-bs4/css/buttons.bootstrap4.min.css	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:44	4301/4301	---M-Z	200	added ('OK')	text/css	etag:%2210cd-5f63aa0fb585d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:44	86568/86568	---M-Z	200	added ('OK')	application/javascript	etag:%2215228-5f63aa0fb585d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:44	2267/2267	---M-Z	200	added ('OK')	application/javascript	etag:%228db-5f6898d0d5aa4-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:44	19994/19994	---M-Z	200	added ('OK')	application/javascript	etag:%224e1a-5f63aa0fb585d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:45	1043/1043	---M-Z	200	added ('OK')	application/javascript	etag:%22413-5f6898d0d5aa4-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-buttons-bs4/js/buttons.bootstrap4.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-buttons-bs4/js/buttons.bootstrap4.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:45	97630/97630	---M-Z	200	added ('OK')	application/javascript	etag:%2217d5e-5f63aa0fc525d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/jszip/jszip.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/jszip/jszip.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:46	1325186/1325186	---MCZ	200	added ('OK')	application/javascript	etag:%22143882-5f63aa0fcbfbd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/pdfmake/build/pdfmake.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/pdfmake/build/pdfmake.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:46	24855/24855	---M-Z	200	added ('OK')	application/javascript	etag:%226117-5f63aa0fb585d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:46	811996/811996	---MCZ	200	added ('OK')	application/javascript	etag:%22c63dc-5f63aa0fcdefd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/pdfmake/build/vfs_fonts.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/pdfmake/build/vfs_fonts.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:46	2424/2424	---M-Z	200	added ('OK')	application/javascript	etag:%22978-5f63aa0fb585d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-buttons/js/buttons.print.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-buttons/js/buttons.print.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:46	2838/2838	---M-Z	200	added ('OK')	application/javascript	etag:%22b16-5f63aa0fb48bd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-buttons/js/buttons.colVis.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-buttons/js/buttons.colVis.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:46	14589/14589	---M-Z	200	added ('OK')	application/javascript	etag:%2238fd-5f63aa0fb585d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:46	1285/1285	---M-Z	200	added ('OK')	application/javascript	etag:%22505-5f6898d0d6a44-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:47	573/573	---M-Z	200	added ('OK')	application/javascript	etag:%2223d-5f63aa0fa7d9d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/datatables.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/datatables.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-datatable.html)
10:48:47	15001/15001	---M-Z	200	added ('OK')	text/css	etag:%223a99-5f63aa0fafa9d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.css	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.css	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-responsive.html)
10:48:47	11552/11552	---M-Z	200	added ('OK')	application/javascript	etag:%222d20-5f63aa0fafa9d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-responsive.html)
10:48:47	377/377	---M-Z	200	added ('OK')	application/javascript	etag:%22179-5f6898d0d5aa4-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/table-responsive.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/table-responsive.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-responsive.html)
10:48:48	1988/1988	---M-Z	200	added ('OK')	application/javascript	etag:%227c4-5f63aa0fd2d1d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/table-edits/build/table-edits.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/table-edits/build/table-edits.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-editable.html)
10:48:48	1214/1214	---M-Z	200	added ('OK')	application/javascript	etag:%224be-5f63aa0fa8d3d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/table-editable.int.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/table-editable.int.js	(from https://themesbrand.com/minia-tailwindcss/layouts/tables-editable.html)
10:48:48	13829/13829	---M-Z	200	added ('OK')	application/javascript	etag:%223605-5f63aa0fa7d9d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/apexcharts.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/apexcharts.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/charts-apex.html)
10:48:49	15963/15963	---M-Z	200	added ('OK')	application/javascript	etag:%223e5b-5f63aa0fa7d9d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/echarts.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/echarts.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/charts-echart.html)
10:48:49	1022939/1022939	---MCZ	200	added ('OK')	application/javascript	etag:%22f9bdb-5f63aa0fbd55d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/echarts/echarts.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/echarts/echarts.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/charts-echart.html)
10:48:49	226496/226496	---MCZ	200	added ('OK')	application/javascript	etag:%22374c0-5f63aa0fb48bd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/chart.js/Chart.bundle.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/chart.js/Chart.bundle.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/charts-chartjs.html)
10:48:50	9143/9143	---M-Z	200	added ('OK')	application/javascript	etag:%2223b7-5f63aa0fa7d9d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/chartjs.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/chartjs.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/charts-chartjs.html)
10:48:50	10804/10804	---M-Z	200	added ('OK')	application/javascript	etag:%222a34-5f63aa0fc525d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/jquery-knob/jquery.knob.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/jquery-knob/jquery.knob.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/charts-knob.html)
10:48:50	214/214	---M-Z	200	added ('OK')	application/javascript	etag:%22d6-5f63aa0fa8d3d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/jquery-knob.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/jquery-knob.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/charts-knob.html)
10:48:50	62673/62673	---M-Z	200	added ('OK')	application/javascript	etag:%22f4d1-5f63aa0fc525d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/jquery-sparkline/jquery.sparkline.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/jquery-sparkline/jquery.sparkline.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/charts-sparkline.html)
10:48:51	5056/5056	---M-Z	200	added ('OK')	application/javascript	etag:%2213c0-5f63aa0fa8d3d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/sparklines.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/sparklines.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/charts-sparkline.html)
10:48:52	356533/356533	---M-Z	200	added ('OK')	application/javascript	etag:%22570b5-5f6898d0d5aa4-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/materialdesign.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/materialdesign.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/icons-materialdesign.html)
10:48:52	31936/31936	---M-Z	200	added ('OK')	application/javascript	etag:%227cc0-5f63aa0fc525d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/gmaps/gmaps.min.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/gmaps/gmaps.min.js	(from https://themesbrand.com/minia-tailwindcss/layouts/maps-google.html)
10:48:52	1554/1554	---M-Z	200	added ('OK')	application/javascript	etag:%22612-5f63aa0fa7d9d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/gmaps.init.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/js/pages/gmaps.init.js	(from https://themesbrand.com/minia-tailwindcss/layouts/maps-google.html)
10:48:53	130780/130780	---M-Z	200	added ('OK')	application/javascript	etag:%221fedc-5f63aa0faeafd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-merc-en.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-merc-en.js	(from https://themesbrand.com/minia-tailwindcss/layouts/maps-vector.html)
10:48:53	141209/141209	---M-Z	200	added ('OK')	application/javascript	etag:%2222799-5f63aa0faeafd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-in-mill-en.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-in-mill-en.js	(from https://themesbrand.com/minia-tailwindcss/layouts/maps-vector.html)
10:48:53	33856/33856	---M-Z	200	added ('OK')	application/javascript	etag:%228440-5f63aa0fadb5d-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-au-mill-en.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-au-mill-en.js	(from https://themesbrand.com/minia-tailwindcss/layouts/maps-vector.html)
10:48:53	38626/38626	---M-Z	200	added ('OK')	application/javascript	etag:%2296e2-5f63aa0faeafd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-il-chicago-mill-en.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-il-chicago-mill-en.js	(from https://themesbrand.com/minia-tailwindcss/layouts/maps-vector.html)
10:48:53	62840/62840	---M-Z	200	added ('OK')	application/javascript	etag:%22f578-5f63aa0faeafd-gzip%22	https://themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-uk-mill-en.js	C:/BigPro/miniatailwind/themesbrand.com/minia-tailwindcss/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-uk-mill-en.js	(from https://themesbrand.com/minia-tailwindcss/layouts/maps-vector.html)
